height_cm,weight_kg,body_type
180,74,Lean
181,74,Lean
175,63,Normal
182,73,Normal
173,64,Lean
178,68,Normal
185,83,Normal
185,75,Normal
178,68,Lean
173,75,Stocky
191,79,Normal
165,63,Lean
181,65,Lean
187,78,Lean
182,68,Normal
184,77,Normal
181,73,Lean
183,77,Normal
191,85,Normal
183,80,Lean
165,58,Lean
180,83,Normal
185,74,Normal
178,70,Lean
181,75,Normal
177,74,Lean
187,76,Normal
183,73,Lean
180,71,Lean
169,64,Normal
187,78,Normal
181,75,Lean
185,80,Normal
189,88,Normal
173,68,Lean
193,75,Lean
185,78,Normal
178,75,Lean
195,90,Normal
175,75,Lean
184,74,Lean
190,80,Normal
167,66,Lean
185,78,Normal
188,80,Normal
183,72,Normal
189,81,Normal
174,64,Lean
183,77,Normal
180,72,Lean
185,82,Normal
179,80,Stocky
176,65,Normal
182,73,Normal
181,75,Normal
175,68,Normal
179,76,Normal
190,88,Normal
180,80,Stocky
183,79,Normal
185,76,Normal
183,78,Normal
194,88,Normal
184,84,Normal
181,78,Lean
173,62,Normal
178,70,Lean
181,70,Normal
200,96,Normal
191,85,Normal
183,76,Normal
172,65,Lean
171,68,Lean
173,68,Normal
174,68,Lean
187,82,Normal
193,85,Normal
182,79,Lean
182,78,Stocky
186,77,Normal
173,67,Lean
192,85,Lean
178,72,Lean
188,90,Normal
190,86,Normal
183,86,Normal
180,72,Lean
180,77,Lean
189,74,Normal
191,91,Normal
175,63,Stocky
183,73,Lean
185,70,Normal
188,71,Lean
178,72,Normal
188,70,Normal
185,73,Lean
185,81,Normal
172,64,Normal
175,69,Lean
182,75,Stocky
177,81,Normal
186,82,Lean
179,75,Lean
179,75,Normal
173,61,Lean
175,64,Normal
174,74,Normal
177,64,Normal
178,70,Lean
181,67,Lean
184,83,Normal
175,65,Lean
183,81,Stocky
180,78,Lean
183,80,Normal
185,76,Normal
174,71,Normal
184,78,Normal
183,75,Lean
186,75,Normal
176,73,Lean
183,80,Stocky
173,67,Normal
177,74,Normal
191,88,Normal
195,86,Normal
188,83,Normal
190,83,Normal
191,89,Normal
185,75,Normal
175,78,Normal
176,80,Lean
196,87,Lean
188,78,Normal
180,75,Normal
178,81,Lean
175,67,Lean
180,72,Normal
182,69,Normal
180,69,Normal
173,64,Normal
180,86,Normal
171,72,Normal
201,85,Normal
192,86,Normal
194,86,Normal
181,73,Normal
183,77,Normal
194,92,Normal
183,70,Normal
189,89,Stocky
188,76,Normal
183,81,Stocky
188,85,Normal
191,89,Stocky
168,67,Normal
190,77,Normal
191,86,Stocky
188,82,Normal
175,60,Lean
180,70,Lean
184,77,Normal
183,83,Normal
188,82,Stocky
171,70,Normal
187,77,Normal
170,68,Normal
176,68,Lean
176,75,Normal
184,78,Normal
179,70,Normal
183,78,Normal
199,91,Normal
178,60,Lean
183,70,Normal
176,67,Lean
170,75,Stocky
182,82,Normal
182,75,Normal
178,73,Normal
187,77,Lean
185,81,Normal
177,73,Lean
185,82,Normal
181,70,Lean
181,74,Lean
178,68,Normal
178,75,Normal
178,64,Normal
185,74,Normal
193,88,Normal
179,82,Normal
187,79,Lean
176,64,Lean
181,69,Lean
179,73,Normal
183,78,Normal
185,82,Normal
192,88,Normal
186,88,Normal
186,83,Normal
178,76,Normal
179,70,Lean
181,73,Lean
186,81,Lean
180,82,Stocky
182,72,Normal
181,76,Lean
182,78,Stocky
171,67,Lean
187,78,Normal
180,68,Lean
187,74,Lean
185,75,Normal
171,68,Normal
178,70,Lean
159,59,Lean
192,83,Lean
181,72,Normal
190,78,Lean
180,74,Lean
180,78,Normal
178,72,Normal
194,78,Lean
175,69,Lean
170,66,Stocky
173,64,Normal
173,70,Normal
181,75,Normal
184,75,Normal
174,62,Lean
188,90,Normal
178,64,Lean
185,82,Normal
183,74,Lean
178,72,Normal
177,68,Lean
184,78,Normal
179,72,Lean
178,63,Normal
185,70,Lean
177,69,Normal
189,92,Normal
180,70,Normal
193,77,Lean
171,60,Lean
179,75,Normal
176,68,Lean
169,68,Lean
175,65,Lean
175,70,Lean
173,64,Lean
183,70,Lean
182,77,Lean
178,73,Lean
189,81,Lean
186,70,Normal
185,70,Normal
191,78,Lean
175,70,Normal
190,79,Normal
190,76,Lean
180,70,Lean
175,70,Lean
172,70,Lean
186,74,Lean
180,74,Lean
175,65,Lean
180,75,Normal
171,70,Lean
178,68,Lean
175,65,Normal
177,76,Normal
170,64,Lean
178,76,Lean
186,78,Normal
172,66,Lean
186,82,Lean
190,80,Normal
187,82,Normal
183,75,Lean
184,86,Normal
184,70,Lean
174,70,Lean
180,70,Normal
175,66,Lean
186,74,Normal
180,67,Lean
184,74,Lean
182,84,Normal
185,80,Normal
180,73,Normal
189,75,Normal
185,75,Normal
180,70,Lean
181,73,Lean
180,75,Normal
180,75,Lean
166,61,Normal
180,72,Lean
179,66,Lean
166,64,Normal
184,68,Normal
185,83,Lean
180,70,Lean
185,78,Stocky
179,76,Lean
179,73,Lean
177,72,Lean
177,72,Normal
178,70,Normal
175,65,Lean
190,79,Normal
175,69,Normal
182,69,Lean
185,75,Normal
176,71,Lean
176,80,Normal
181,69,Lean
178,73,Normal
183,74,Lean
184,77,Lean
191,85,Normal
194,90,Normal
174,66,Lean
188,80,Normal
180,75,Normal
180,74,Lean
184,81,Normal
187,67,Lean
183,69,Lean
191,80,Normal
180,70,Normal
197,81,Normal
177,68,Lean
182,70,Lean
183,70,Normal
183,75,Normal
186,70,Lean
187,70,Lean
178,68,Normal
190,83,Lean
180,72,Lean
178,69,Normal
178,63,Lean
178,67,Lean
185,74,Normal
175,70,Normal
188,86,Lean
169,68,Normal
191,92,Normal
188,77,Normal
178,72,Normal
174,68,Normal
180,79,Normal
177,72,Normal
172,71,Lean
188,67,Lean
176,68,Lean
182,76,Lean
180,71,Normal
172,64,Lean
184,78,Normal
195,78,Lean
181,75,Normal
176,65,Normal
178,75,Normal
188,76,Lean
176,70,Lean
165,66,Normal
182,77,Lean
169,68,Lean
188,74,Lean
193,70,Normal
185,78,Normal
175,70,Normal
174,75,Normal
177,73,Lean
180,66,Lean
186,82,Normal
188,75,Normal
177,65,Normal
178,70,Lean
173,70,Normal
175,62,Normal
185,81,Normal
193,78,Normal
187,82,Normal
187,77,Lean
178,73,Normal
178,75,Normal
178,78,Lean
171,67,Lean
185,80,Lean
184,81,Normal
193,80,Lean
187,80,Normal
188,78,Lean
188,80,Normal
183,81,Normal
185,73,Lean
173,68,Normal
184,77,Normal
179,82,Normal
169,71,Normal
176,73,Normal
172,70,Lean
172,71,Normal
189,76,Lean
178,83,Stocky
187,75,Normal
183,70,Lean
180,78,Lean
176,62,Lean
187,77,Normal
188,75,Lean
183,76,Lean
170,63,Normal
171,67,Normal
175,70,Lean
171,67,Normal
177,66,Normal
195,81,Lean
170,75,Stocky
180,73,Normal
175,75,Stocky
183,80,Normal
196,94,Stocky
183,73,Normal
180,70,Normal
174,65,Lean
178,70,Normal
175,70,Normal
185,72,Lean
178,64,Normal
188,76,Lean
191,79,Normal
180,70,Normal
184,69,Lean
180,70,Lean
193,80,Normal
184,77,Normal
185,76,Lean
177,72,Normal
188,79,Lean
171,71,Normal
176,68,Lean
173,67,Lean
176,62,Lean
174,70,Lean
178,75,Stocky
194,80,Normal
178,64,Normal
183,82,Lean
179,71,Lean
169,66,Lean
176,57,Lean
177,72,Normal
183,72,Lean
174,70,Normal
181,71,Lean
182,66,Normal
177,74,Normal
169,70,Lean
173,69,Lean
178,75,Normal
193,83,Lean
184,72,Normal
193,93,Normal
186,77,Lean
179,80,Stocky
181,77,Lean
177,78,Normal
183,70,Lean
195,72,Lean
194,78,Lean
175,59,Lean
188,80,Lean
186,74,Lean
175,74,Lean
185,77,Lean
165,58,Normal
192,79,Normal
173,73,Normal
177,70,Lean
180,70,Normal
170,65,Normal
186,79,Lean
180,77,Normal
176,70,Lean
186,75,Normal
183,68,Normal
176,70,Lean
176,75,Lean
172,67,Lean
183,69,Lean
185,84,Normal
182,75,Lean
168,63,Normal
191,87,Stocky
185,80,Normal
186,82,Normal
182,78,Lean
178,66,Lean
192,80,Lean
180,77,Normal
180,72,Lean
190,75,Stocky
180,76,Normal
192,88,Normal
171,71,Normal
198,90,Lean
185,72,Normal
180,78,Normal
188,73,Lean
173,72,Normal
179,72,Normal
187,81,Normal
178,75,Lean
185,73,Lean
180,83,Normal
194,86,Normal
197,88,Normal
178,65,Lean
175,67,Lean
193,84,Lean
186,79,Normal
178,70,Normal
179,67,Lean
188,90,Normal
168,68,Lean
182,78,Lean
170,63,Lean
182,70,Lean
182,72,Normal
175,71,Normal
187,75,Normal
181,68,Lean
195,84,Normal
165,60,Lean
186,75,Normal
183,72,Lean
191,78,Normal
186,86,Normal
187,72,Normal
178,70,Normal
180,76,Normal
171,62,Normal
180,70,Lean
185,68,Lean
177,80,Normal
183,84,Normal
187,83,Lean
192,89,Normal
192,82,Normal
188,80,Normal
196,93,Stocky
192,87,Normal
189,81,Lean
185,70,Lean
180,75,Lean
184,70,Normal
178,72,Normal
173,70,Normal
184,76,Normal
178,70,Stocky
172,68,Lean
183,75,Normal
180,78,Normal
193,78,Normal
172,70,Lean
185,86,Normal
198,78,Normal
178,63,Normal
180,72,Lean
188,74,Normal
178,64,Lean
188,79,Lean
180,70,Lean
170,65,Lean
178,68,Normal
195,92,Stocky
182,78,Lean
174,70,Normal
185,81,Lean
178,77,Normal
174,63,Normal
191,82,Lean
181,73,Lean
188,73,Lean
182,72,Normal
182,68,Normal
178,76,Lean
187,79,Lean
182,81,Normal
174,71,Normal
194,83,Normal
174,66,Lean
193,83,Normal
185,71,Normal
189,83,Lean
177,69,Lean
184,88,Normal
180,78,Normal
174,73,Lean
173,66,Lean
162,62,Normal
181,73,Normal
190,84,Normal
175,69,Normal
191,86,Normal
196,80,Lean
183,77,Lean
185,80,Normal
182,76,Lean
185,83,Normal
168,62,Normal
189,70,Normal
176,67,Lean
183,68,Normal
180,76,Normal
172,66,Normal
184,73,Lean
184,78,Normal
176,63,Lean
173,74,Normal
176,62,Lean
186,69,Lean
175,65,Stocky
185,80,Normal
180,78,Normal
180,78,Stocky
185,76,Lean
188,80,Normal
190,83,Normal
185,80,Normal
166,66,Normal
176,78,Normal
167,69,Normal
196,90,Normal
177,69,Lean
189,87,Lean
172,63,Normal
168,68,Normal
174,69,Lean
184,81,Normal
180,65,Lean
181,75,Normal
193,85,Normal
183,79,Normal
185,86,Normal
183,77,Normal
180,76,Normal
186,82,Normal
177,75,Lean
179,75,Lean
188,86,Stocky
173,71,Normal
183,76,Lean
179,73,Normal
190,81,Normal
187,69,Normal
192,78,Normal
173,72,Lean
180,75,Normal
183,78,Lean
185,81,Stocky
179,66,Lean
178,77,Normal
176,67,Lean
187,80,Normal
189,83,Normal
182,76,Normal
187,81,Normal
185,79,Normal
182,75,Lean
172,73,Stocky
180,76,Normal
173,68,Lean
193,88,Lean
186,80,Normal
182,72,Normal
186,85,Normal
175,68,Lean
185,79,Lean
182,74,Lean
181,77,Normal
186,73,Normal
181,74,Normal
170,66,Lean
173,68,Normal
179,71,Lean
181,69,Lean
175,70,Normal
176,65,Lean
165,65,Lean
180,71,Normal
180,70,Normal
175,70,Normal
190,70,Lean
184,71,Lean
182,69,Stocky
175,70,Lean
178,70,Normal
183,75,Normal
183,66,Lean
179,68,Normal
185,76,Normal
185,79,Normal
183,79,Normal
188,78,Stocky
180,73,Lean
175,70,Normal
168,60,Normal
170,65,Lean
185,72,Lean
175,68,Lean
179,73,Normal
186,80,Normal
183,72,Lean
175,65,Normal
183,74,Normal
182,75,Lean
186,76,Lean
191,82,Normal
191,82,Lean
168,70,Lean
180,75,Lean
173,68,Lean
180,73,Lean
168,65,Lean
185,75,Lean
180,77,Normal
192,80,Lean
173,64,Lean
184,74,Stocky
173,69,Normal
173,70,Lean
182,70,Lean
181,80,Normal
192,90,Normal
187,89,Normal
181,69,Lean
177,67,Lean
162,60,Lean
183,74,Lean
182,78,Lean
165,60,Lean
173,75,Lean
178,70,Normal
169,65,Lean
189,77,Normal
177,73,Normal
180,74,Normal
171,73,Lean
177,66,Lean
178,74,Lean
180,71,Stocky
191,78,Lean
184,75,Lean
190,75,Normal
182,72,Normal
190,75,Lean
179,72,Lean
183,76,Lean
178,73,Lean
185,75,Lean
179,64,Lean
180,69,Lean
183,65,Normal
183,73,Normal
180,70,Lean
180,70,Normal
192,78,Lean
188,85,Normal
191,80,Lean
185,73,Lean
168,57,Lean
177,65,Lean
185,75,Lean
186,77,Lean
174,66,Lean
166,57,Lean
181,74,Lean
174,60,Lean
179,70,Normal
177,73,Normal
173,70,Lean
175,70,Lean
188,90,Lean
183,67,Lean
185,74,Normal
185,72,Normal
185,78,Lean
184,78,Lean
168,75,Lean
190,75,Lean
178,67,Lean
173,68,Lean
183,75,Normal
173,63,Lean
180,88,Normal
177,71,Normal
172,65,Lean
181,71,Lean
179,73,Lean
182,78,Lean
184,79,Normal
173,74,Normal
190,80,Normal
193,87,Lean
178,68,Lean
184,74,Lean
185,75,Stocky
195,83,Normal
178,61,Lean
173,65,Lean
190,84,Normal
174,69,Normal
182,76,Normal
185,80,Normal
183,78,Lean
173,70,Normal
180,64,Normal
186,78,Stocky
185,70,Normal
180,68,Normal
185,84,Normal
170,68,Lean
180,67,Normal
163,65,Normal
191,75,Normal
185,76,Lean
190,77,Normal
170,62,Lean
180,70,Lean
183,70,Lean
182,80,Normal
187,88,Normal
187,75,Normal
174,66,Normal
169,61,Lean
177,70,Normal
178,74,Lean
187,84,Normal
185,73,Lean
175,65,Lean
170,69,Lean
186,74,Normal
189,82,Normal
187,76,Lean
187,74,Lean
184,72,Lean
185,73,Normal
168,70,Lean
193,94,Normal
185,76,Lean
176,70,Lean
173,62,Normal
190,85,Normal
186,73,Lean
184,80,Normal
186,78,Lean
186,85,Normal
174,68,Normal
181,75,Normal
177,70,Normal
180,73,Lean
171,65,Lean
178,70,Normal
174,64,Normal
180,70,Normal
180,73,Lean
176,74,Lean
181,79,Normal
185,80,Normal
187,84,Normal
178,70,Normal
182,71,Lean
175,65,Lean
188,81,Lean
190,79,Normal
178,69,Lean
194,91,Normal
178,69,Normal
179,68,Lean
168,63,Lean
175,65,Lean
186,80,Normal
188,78,Normal
172,66,Normal
176,72,Normal
185,75,Normal
178,70,Normal
187,82,Normal
176,62,Lean
184,80,Lean
186,79,Lean
186,77,Lean
188,80,Normal
183,83,Normal
175,64,Lean
183,73,Normal
183,83,Normal
179,68,Normal
182,68,Normal
174,70,Normal
187,80,Normal
181,73,Lean
180,68,Normal
178,70,Lean
185,75,Lean
183,77,Normal
177,67,Lean
181,73,Lean
181,70,Normal
188,77,Normal
180,75,Lean
187,81,Lean
175,60,Lean
182,75,Lean
191,82,Lean
189,66,Lean
178,70,Normal
193,83,Normal
189,78,Normal
188,75,Stocky
184,70,Normal
176,72,Lean
174,66,Lean
184,72,Lean
178,74,Normal
180,74,Lean
176,71,Normal
189,85,Normal
188,88,Normal
177,68,Normal
191,85,Normal
192,85,Normal
183,81,Normal
178,73,Normal
186,71,Lean
170,74,Normal
188,82,Normal
188,76,Lean
176,68,Normal
182,71,Normal
180,75,Normal
184,84,Normal
182,77,Lean
175,68,Lean
189,79,Normal
175,66,Lean
175,68,Normal
185,77,Normal
180,70,Normal
185,75,Normal
174,75,Normal
185,72,Lean
181,70,Normal
175,78,Normal
181,76,Normal
174,66,Normal
174,63,Lean
177,69,Lean
180,70,Normal
178,66,Lean
172,65,Normal
189,80,Lean
176,72,Lean
180,77,Normal
177,70,Lean
195,80,Normal
181,72,Normal
179,69,Lean
180,73,Normal
176,74,Lean
190,85,Normal
175,63,Lean
185,68,Normal
176,70,Lean
185,68,Lean
180,73,Normal
184,67,Lean
193,88,Normal
181,81,Lean
180,71,Normal
173,70,Normal
190,83,Normal
185,75,Lean
176,67,Lean
169,64,Normal
183,72,Lean
186,76,Normal
174,68,Lean
178,64,Normal
181,76,Normal
192,89,Normal
196,96,Normal
188,85,Normal
178,70,Normal
185,80,Normal
163,60,Normal
176,76,Normal
183,80,Normal
178,68,Lean
193,90,Normal
179,69,Normal
187,80,Normal
186,72,Lean
176,78,Lean
177,71,Normal
178,73,Lean
183,80,Normal
176,70,Lean
170,65,Lean
180,77,Lean
178,76,Normal
186,80,Normal
181,75,Normal
183,79,Normal
188,80,Normal
183,78,Normal
176,78,Stocky
181,74,Normal
178,73,Normal
188,86,Normal
185,76,Lean
180,73,Lean
186,78,Normal
176,71,Normal
188,80,Normal
183,75,Normal
197,101,Normal
179,74,Lean
180,75,Normal
193,93,Normal
180,75,Normal
189,83,Normal
181,76,Lean
181,70,Lean
188,83,Normal
187,79,Normal
187,81,Normal
186,74,Normal
193,90,Stocky
180,74,Normal
175,68,Normal
175,65,Lean
175,64,Normal
185,80,Normal
186,76,Normal
177,71,Stocky
175,76,Stocky
187,79,Stocky
185,74,Normal
184,76,Lean
182,61,Lean
185,70,Normal
186,76,Lean
183,78,Lean
169,65,Lean
181,75,Lean
175,68,Lean
178,70,Normal
186,80,Normal
175,62,Normal
165,60,Lean
183,72,Normal
185,80,Lean
176,71,Normal
187,70,Normal
186,78,Lean
180,70,Lean
181,68,Lean
183,82,Lean
172,65,Lean
192,81,Normal
175,62,Lean
176,64,Lean
182,75,Lean
172,66,Lean
194,89,Normal
175,75,Lean
183,79,Lean
191,78,Lean
168,62,Normal
168,65,Lean
187,82,Lean
182,70,Normal
182,78,Normal
188,87,Normal
186,77,Lean
165,55,Lean
177,70,Lean
185,73,Lean
165,56,Normal
178,64,Lean
181,71,Lean
181,68,Normal
185,72,Normal
171,66,Normal
168,66,Lean
174,73,Lean
173,70,Lean
182,78,Lean
180,77,Normal
179,72,Lean
188,76,Lean
177,74,Lean
190,77,Normal
170,68,Lean
178,68,Lean
180,68,Lean
177,74,Normal
172,64,Lean
167,61,Normal
191,82,Normal
178,69,Lean
180,71,Normal
178,71,Normal
181,75,Normal
177,68,Lean
177,73,Lean
184,75,Normal
188,78,Lean
177,69,Normal
178,64,Lean
180,70,Lean
186,75,Lean
180,68,Lean
180,75,Normal
183,68,Lean
175,66,Lean
183,77,Stocky
182,71,Normal
182,76,Normal
190,76,Normal
171,72,Normal
193,86,Normal
178,76,Lean
164,60,Normal
178,72,Lean
184,74,Normal
169,59,Lean
182,71,Normal
169,69,Normal
180,75,Lean
168,63,Lean
168,62,Normal
184,84,Normal
190,79,Lean
178,74,Normal
175,65,Lean
168,65,Lean
175,69,Normal
184,82,Normal
178,61,Normal
178,71,Normal
183,75,Lean
179,74,Normal
190,76,Lean
190,80,Normal
185,80,Normal
176,69,Normal
175,68,Lean
178,70,Lean
189,77,Lean
174,71,Normal
173,74,Normal
171,67,Normal
180,70,Lean
184,70,Lean
180,75,Normal
181,73,Lean
182,72,Lean
183,74,Normal
170,65,Lean
193,85,Normal
189,85,Normal
180,75,Normal
192,75,Lean
175,72,Lean
168,70,Normal
176,71,Lean
189,75,Lean
183,70,Normal
180,75,Normal
185,74,Lean
177,69,Normal
175,67,Lean
180,70,Lean
178,71,Normal
180,65,Lean
189,83,Normal
173,68,Lean
178,70,Lean
180,69,Normal
173,58,Lean
180,78,Lean
180,78,Normal
195,86,Normal
183,79,Normal
170,71,Lean
175,60,Lean
171,65,Lean
184,75,Normal
174,68,Lean
178,82,Normal
188,76,Normal
178,65,Normal
178,75,Normal
187,78,Normal
175,70,Normal
180,69,Normal
169,63,Normal
186,80,Normal
188,78,Lean
183,65,Lean
187,73,Normal
168,67,Normal
165,62,Lean
185,74,Normal
179,69,Normal
185,85,Normal
191,76,Lean
183,77,Normal
166,69,Normal
181,74,Normal
192,80,Lean
185,71,Lean
177,72,Normal
185,80,Normal
184,80,Normal
173,68,Normal
185,83,Normal
190,83,Normal
179,65,Lean
184,70,Lean
180,72,Normal
185,80,Normal
186,87,Normal
184,77,Normal
171,67,Lean
180,68,Lean
183,78,Normal
183,74,Lean
184,75,Lean
189,87,Normal
183,70,Lean
189,73,Normal
184,70,Lean
187,71,Lean
179,66,Lean
187,73,Lean
181,75,Lean
179,70,Lean
180,74,Normal
191,81,Lean
173,77,Normal
185,70,Lean
178,66,Lean
174,65,Normal
175,75,Normal
175,60,Lean
180,79,Lean
180,75,Lean
158,58,Lean
190,75,Normal
183,74,Normal
180,70,Normal
189,84,Normal
173,67,Normal
190,83,Normal
187,75,Normal
181,67,Lean
176,70,Normal
177,68,Normal
175,65,Lean
191,72,Normal
183,70,Normal
180,76,Normal
175,71,Normal
181,74,Lean
179,78,Normal
188,78,Normal
192,88,Normal
176,68,Lean
187,76,Normal
185,76,Normal
182,67,Lean
190,88,Lean
183,79,Normal
175,70,Normal
190,75,Lean
166,60,Lean
176,65,Lean
183,73,Lean
173,67,Normal
192,81,Lean
180,70,Lean
181,74,Lean
193,91,Normal
178,72,Normal
175,73,Normal
184,80,Normal
168,72,Normal
178,74,Lean
177,74,Normal
191,76,Lean
176,76,Stocky
177,72,Normal
192,85,Normal
175,71,Normal
193,84,Normal
184,75,Lean
188,78,Lean
172,67,Normal
177,72,Lean
173,63,Normal
187,79,Lean
179,75,Normal
192,84,Normal
191,90,Normal
176,70,Lean
185,80,Lean
176,70,Normal
180,72,Lean
176,76,Lean
175,70,Normal
191,82,Lean
180,70,Normal
188,76,Normal
178,75,Normal
181,75,Normal
182,70,Normal
181,76,Normal
178,66,Lean
172,70,Normal
188,75,Lean
185,82,Lean
168,65,Lean
185,75,Lean
174,75,Normal
183,75,Normal
181,73,Normal
195,85,Normal
182,75,Normal
181,74,Lean
184,77,Normal
194,85,Lean
170,70,Normal
180,74,Normal
178,75,Normal
173,70,Normal
184,75,Lean
180,70,Normal
177,70,Lean
173,60,Normal
188,91,Normal
164,52,Normal
178,74,Normal
183,74,Normal
172,65,Lean
185,81,Lean
185,83,Normal
191,83,Normal
189,89,Normal
170,68,Normal
185,82,Normal
182,73,Lean
185,75,Normal
187,85,Normal
175,75,Normal
177,67,Normal
188,77,Lean
193,85,Normal
175,64,Lean
188,85,Normal
175,65,Normal
171,68,Lean
188,83,Normal
188,85,Normal
183,76,Lean
188,76,Normal
185,73,Lean
180,72,Lean
173,72,Lean
183,69,Lean
188,83,Normal
183,72,Normal
185,73,Normal
182,73,Lean
181,68,Normal
178,68,Normal
178,60,Lean
183,81,Normal
188,77,Lean
185,87,Stocky
188,86,Normal
172,74,Normal
188,87,Normal
182,83,Normal
178,74,Normal
181,68,Normal
165,64,Stocky
172,70,Normal
192,80,Normal
179,69,Lean
184,80,Normal
186,88,Normal
180,71,Lean
176,66,Normal
184,72,Normal
185,80,Normal
163,57,Lean
165,53,Lean
169,60,Lean
172,65,Lean
180,74,Lean
175,65,Lean
172,68,Lean
193,87,Normal
170,66,Lean
180,70,Lean
178,73,Normal
180,73,Normal
183,64,Lean
172,66,Lean
176,70,Lean
183,71,Lean
168,65,Lean
175,70,Normal
189,84,Normal
180,74,Lean
183,75,Normal
181,70,Lean
191,78,Lean
188,80,Lean
178,74,Normal
170,60,Lean
172,70,Lean
175,71,Normal
184,68,Lean
181,69,Lean
181,77,Lean
180,70,Lean
186,81,Normal
171,68,Lean
175,68,Lean
173,63,Lean
180,75,Lean
172,68,Normal
170,57,Lean
186,77,Lean
187,75,Normal
173,73,Normal
183,73,Lean
171,65,Normal
171,66,Lean
178,75,Lean
179,64,Lean
179,81,Lean
170,65,Lean
177,68,Lean
178,72,Lean
175,67,Lean
177,74,Lean
175,70,Lean
191,85,Normal
183,71,Lean
181,68,Lean
172,59,Lean
185,75,Normal
175,70,Lean
193,88,Normal
169,61,Lean
182,78,Normal
191,83,Lean
180,73,Normal
189,82,Lean
181,73,Lean
194,86,Normal
172,64,Normal
180,67,Normal
175,64,Normal
183,70,Normal
202,85,Lean
171,60,Lean
175,70,Lean
185,80,Normal
172,65,Normal
180,74,Lean
187,84,Lean
164,65,Lean
185,75,Lean
188,98,Stocky
189,77,Normal
186,75,Normal
175,68,Lean
177,65,Normal
180,67,Normal
178,73,Lean
189,77,Lean
178,73,Normal
185,77,Lean
179,77,Stocky
175,70,Lean
178,66,Lean
180,70,Normal
175,68,Lean
180,70,Lean
173,62,Lean
185,84,Normal
173,65,Lean
175,70,Normal
176,66,Lean
184,75,Normal
170,62,Lean
180,70,Lean
184,79,Lean
180,74,Normal
178,73,Normal
185,78,Normal
174,65,Lean
180,68,Lean
173,68,Lean
175,65,Lean
183,62,Lean
188,75,Normal
185,76,Normal
185,78,Lean
196,80,Lean
177,71,Lean
171,67,Lean
183,68,Lean
183,70,Normal
180,74,Lean
178,75,Lean
179,72,Lean
172,67,Lean
190,80,Normal
178,70,Normal
178,69,Normal
193,70,Lean
182,69,Normal
185,78,Lean
188,77,Normal
187,79,Lean
180,77,Normal
194,81,Normal
188,71,Lean
178,72,Normal
176,70,Lean
182,78,Normal
178,71,Normal
176,67,Normal
178,70,Lean
178,65,Normal
187,66,Normal
193,82,Lean
175,70,Lean
179,75,Lean
178,80,Normal
175,76,Normal
182,70,Normal
175,73,Normal
186,80,Normal
185,80,Lean
183,79,Normal
175,65,Lean
177,69,Normal
190,75,Lean
178,70,Lean
178,70,Normal
181,75,Normal
186,79,Normal
180,75,Lean
191,75,Lean
182,73,Lean
174,69,Lean
186,70,Lean
184,72,Normal
195,80,Normal
180,70,Lean
192,84,Normal
181,76,Normal
180,77,Normal
170,66,Stocky
177,68,Normal
181,79,Normal
170,62,Normal
179,72,Normal
176,70,Lean
180,71,Lean
178,74,Normal
185,73,Normal
190,79,Normal
189,80,Lean
190,80,Lean
180,61,Lean
176,68,Normal
175,64,Normal
178,76,Normal
176,70,Normal
177,65,Lean
172,64,Normal
175,70,Lean
180,70,Normal
177,69,Lean
180,79,Lean
182,73,Lean
182,79,Normal
173,62,Normal
172,60,Lean
176,72,Normal
183,64,Normal
193,84,Lean
196,83,Normal
188,69,Normal
190,80,Lean
182,77,Normal
170,65,Lean
169,70,Lean
180,75,Normal
189,80,Normal
170,68,Normal
188,76,Lean
182,73,Normal
171,68,Normal
174,64,Lean
185,78,Lean
184,78,Normal
180,75,Normal
188,75,Normal
185,75,Lean
185,75,Lean
182,80,Normal
180,70,Lean
180,68,Lean
174,67,Normal
184,75,Stocky
179,70,Lean
174,65,Normal
177,69,Lean
178,75,Normal
185,80,Normal
189,82,Normal
177,70,Normal
178,68,Lean
183,75,Normal
168,60,Lean
191,80,Normal
177,72,Normal
175,62,Lean
186,71,Lean
183,71,Normal
183,75,Lean
188,78,Normal
184,70,Normal
185,79,Lean
181,80,Normal
176,70,Lean
181,83,Normal
182,75,Normal
180,72,Lean
183,83,Normal
173,70,Lean
180,67,Lean
188,77,Lean
177,63,Lean
174,70,Normal
184,77,Normal
183,68,Normal
184,81,Lean
192,89,Normal
182,76,Normal
190,83,Normal
181,74,Normal
185,86,Normal
183,78,Normal
192,84,Normal
